,t,x,y,x0,y0,vx,vy,r,theta,angle,omega,alpha
423,14.1141,0.4904426692,0.045697660769999995,0.4865166443,0.8463942928,0.003926024899999991,-0.80069663203,0.8007062571353496,-0.004903222119684398,-0.28093393347310547,-0.24339181861115927,-0.8191137075838248
424,14.14746667,0.49693765479999996,0.04677748861000001,0.4865166849,0.846395826,0.010420969899999966,-0.79961833739,0.7996862397865832,-0.0130316921115122,-0.7466609579035772,-0.24361046492886243,-0.006552836039771475
425,14.18083333,0.5028570262,0.04714908141,0.4865142569,0.8464022843000001,0.01634276929999995,-0.7992532028900001,0.7994202702198117,-0.0204447003308207,-1.1713950423657442,-0.2221681228899867,0.6426277619298862
426,14.2142,0.5079728237,0.04767372345,0.4865145104,0.8464065248999999,0.021458313299999976,-0.7987328014499999,0.7990209930420138,-0.026858985842542846,-1.5389065307793346,-0.19223630981821813,0.897057245202144
427,14.24756667,0.5141245521,0.048963043830000004,0.4865145191,0.8463951518,0.02761003299999998,-0.79743210797,0.7979099452593249,-0.034609852916726386,-1.982998501696964,-0.23229369530083938,-1.2005209235030605
428,14.28093333,0.5191511343999999,0.049509943550000005,0.4865110768,0.8463941587999999,0.03264005759999994,-0.7968842152499999,0.7975523969462693,-0.040936715826781364,-2.3455010440009727,-0.18961630891599265,1.2790428045493965
429,14.3143,0.5237466931,0.04984761871,0.4865129622,0.8463950495,0.037233730899999984,-0.79654743079,0.797417180787374,-0.046709896350085205,-2.6762799223534106,-0.1730223760208594,0.4973206165054381
430,14.34766667,0.5269604909000001,0.05011822001,0.4865149117,0.8463930678,0.04044557920000008,-0.79627484779,0.7973013721923543,-0.050749876309047114,-2.9077537233193635,-0.12107830835266917,1.5567651092598773
431,14.38103333,0.5310332109,0.051193807189999996,0.48651277880000005,0.846393587,0.04452043209999995,-0.79519977981,0.7964450757486314,-0.05592808788798311,-3.2044433922181708,-0.15519118721910452,-1.0223642062596832
432,14.4144,0.53360061,0.05169201928,0.4865124242,0.8463903143000001,0.047088185800000015,-0.7946982950200001,0.7960921286821209,-0.05918371094197692,-3.3909768528975075,-0.09757111075194753,1.7268752460810384
433,14.44776667,0.5358315805,0.051896124589999995,0.48651317450000003,0.8463794357,0.04931840599999998,-0.7944833111099999,0.7960125858318383,-0.0619965238827193,-3.552139162961827,-0.0843000797125521,0.39773315825030303
434,14.48113333,0.5367260413,0.05181916503,0.48651460329999996,0.8463780209999999,0.05021143800000005,-0.7945588559699999,0.7961438086843249,-0.06311018700379392,-3.61594735959877,-0.033376523783759264,1.526180802297628
435,14.5145,0.5376497906000001,0.051999743669999994,0.48650620840000003,0.84637453,0.05114358220000004,-0.7943747863299999,0.7960194514941712,-0.06429344663031601,-3.6837431422667115,-0.035462322926504454,-0.06251145657463636
436,14.54786667,0.5379232506,0.05190200138,0.4865124274,0.8463662975,0.05141082320000001,-0.79446429612,0.7961259891195291,-0.06462120621801659,-3.702522383336903,-0.009822963685036133,0.768412288114718
437,14.58123333,0.5369328515999999,0.05167134611,0.4865098194,0.8463687602,0.05042303219999994,-0.7946974140899999,0.7962954615829322,-0.06336440713645011,-3.6305131002672257,0.03766631366659001,1.4232553498499856
438,14.6146,0.5357297035,0.051610768099999996,0.4865147968,0.8463660140000001,0.04921490670000006,-0.7947552459000001,0.7962775947664604,-0.06184563595672613,-3.5434939216229364,0.04551761322673207,0.23530365961428507
439,14.64796667,0.5334791342,0.051177183279999997,0.4865169598,0.8463703161,0.046962174400000056,-0.79519313282,0.7965786617205247,-0.05898905343302996,-3.3798237991843165,0.08561185529440202,1.20162551635115
440,14.68133333,0.5302464528999999,0.050536973449999995,0.4865157813,0.8463644341,0.04373067159999994,-0.79582746065,0.7970280539373845,-0.05489473342913836,-3.145236542985341,0.1227069177403961,1.1117403553725658
441,14.7147,0.5267328921,0.049435644529999996,0.486517479,0.8463664976,0.040215413099999986,-0.79693085307,0.797944900369494,-0.05042009456117706,-2.888858621005962,0.1341050475807483,0.34160225879153516
442,14.74806667,0.5224359857,0.04892197011,0.4865130449,0.8463671111,0.035922940800000025,-0.79744514099,0.7982538509548709,-0.04501710431726748,-2.579290083279584,0.1619277633611525,0.8338475424849
443,14.78143333,0.5174158978,0.04786261397,0.4865100397,0.8463727387000001,0.03090585809999996,-0.79851012473,0.7991079973077592,-0.03868509409792216,-2.2164926218773906,0.18977057396051136,0.8344500348359261
444,14.8148,0.5123966176,0.04708631632,0.4865104007,0.8463771176,0.02588621689999998,-0.79929080128,0.7997098731641483,-0.03237516558697617,-1.8549603491709172,0.1891087276898199,-0.01983555058660253
445,14.84816667,0.5074794466,0.04668229084,0.48650747270000005,0.8463730631,0.02097197389999994,-0.7996907722600001,0.799965721095009,-0.02621909460844606,-1.5022434637181707,0.18449761329285208,-0.13819522286664776
446,14.88153333,0.501007628,0.04501687097,0.48650845,0.8463718601000001,0.014499178000000001,-0.8013549891300001,0.8014861475822388,-0.01809135316561179,-1.036558182070197,0.2435887032994661,1.7709620922985176
447,14.9149,0.49557205409999994,0.04471064988,0.4865103822,0.846374925,0.009061671899999957,-0.80166427512,0.8017154881261173,-0.011303093167289146,-0.6476195339288263,0.2034443352699789,-1.2031277927790762
448,14.94826667,0.48909977520000003,0.044222210080000005,0.4865118177,0.8463753131999999,0.0025879575000000155,-0.8021531031199999,0.8021572778259055,-0.0032262525829942663,-0.1848506566487518,0.24206313019233186,1.157406325604308
449,14.98163333,0.4834020421,0.0439584671,0.48650575310000005,0.8463784073,-0.0031037110000000645,-0.8024199402000001,0.8024259426592234,0.0038679192359202977,0.22161544771569922,0.21261258450545692,-0.8826339132198465
450,15.015,0.4769053901,0.042961469069999994,0.4865004774,0.8463972611,-0.009595087300000027,-0.80343579203,0.8034930849827945,0.011942001175354886,0.6842262662881035,0.24198045353145164,0.8801558269372884
451,15.04836667,0.47153758619999997,0.04255825109,0.4864998292,0.8463947948,-0.014962243000000042,-0.80383654371,0.8039757817989481,0.018611389986504696,1.0663540970987613,0.19988176258373738,-1.2616989033581987
452,15.08173333,0.4656226799,0.04219568708,0.486507614,0.8463923973999999,-0.020884934099999974,-0.80419671032,0.8044678547722534,0.02596409626858314,1.487633135061183,0.22036087166286192,0.613759635490165
453,15.1151,0.4602236604,0.042141301140000004,0.4864985844,0.8463858214,-0.026274923999999977,-0.8042445202599999,0.8046736108506624,0.032658701605511965,1.8712057663729613,0.20063750254157597,-0.591109904622974
454,15.14846667,0.45546987380000004,0.04204684937,0.48650273590000004,0.8463811722,-0.031032862100000003,-0.80433432283,0.8049327558327541,0.038562916836359235,2.2094923804373687,0.1769494897407311,-0.7099303826496691
455,15.18183333,0.45120414729999997,0.04186439724,0.486503895,0.846373754,-0.03529974770000005,-0.80450935676,0.8052834142723124,0.04384923586258902,2.5123761498000428,0.15843117130182396,-0.5549946694966441
456,15.2152,0.44785587909999997,0.04196956855,0.4864999814,0.8463773806,-0.03864410230000004,-0.80440781205,0.8053355168683677,0.04800353020489533,2.7503996824692707,0.12450431350525465,-1.016788843374836
457,15.24856667,0.44440808060000003,0.04189196933,0.486502581,0.8463779037000001,-0.04209450039999996,-0.8044859343700002,0.8055864730512161,0.052277044355223685,2.995254006972521,0.12807733436774454,0.10708353163470492
458,15.28193333,0.44165606799999996,0.04208880201,0.4864973911,0.8463782493,-0.04484132310000005,-0.8042894472900001,0.8055384902532047,0.05569505932748316,3.1910918391955136,0.10243803162377081,-0.7684108251762317
459,15.3153,0.4397494377,0.04212873568,0.48649673039999997,0.8463772970000001,-0.04674729269999994,-0.8042485613200001,0.8056060189447876,0.05806010125065766,3.3265987597649165,0.07088037023695834,-0.9457839630628792
460,15.34866667,0.43883115079999996,0.04226424398,0.48650002130000003,0.8463744317,-0.04766887050000007,-0.8041101877200001,0.8055218899631713,0.05921221718618517,3.392610140380409,0.034528945667264055,-1.0894531749705572
461,15.38203333,0.43868844939999996,0.042309834850000005,0.4865046421,0.8463739603,-0.04781619270000004,-0.8040641254500001,0.80548464052395,0.059398179602116546,3.4032650019613335,0.005573300292309001,-0.867801733075911
462,15.4154,0.43878597350000004,0.04234028393,0.4865097518,0.8463728036,-0.047723778299999964,-0.80403251967,0.8054476095328091,0.05928597466249859,3.3968361324807046,-0.0033627850671930776,-0.2678147192843102
463,15.44876667,0.4394866163,0.042349533360000004,0.4865101828,0.8463706478,-0.0470235665,-0.80402111444,0.8053950386435961,0.05841893938336425,3.3471586702973597,-0.025985070704818584,-0.6779905108189056
464,15.48213333,0.4414283277,0.04245185769,0.48651304770000003,0.8463600215000001,-0.04508472000000002,-0.8039081638100001,0.8051713903373892,0.05602324303270207,3.2098953804095234,-0.07179910577391178,-1.3730482784040297
465,15.5155,0.44375841159999996,0.04249170507,0.4865165118,0.8463705612000001,-0.04275810020000004,-0.8038788561300001,0.8050151989034683,0.05313965555052997,3.0446779878243064,-0.08642119462841648,-0.43822439741529257
466,15.54886667,0.4468006071,0.0425793414,0.4865148337,0.8463691722,-0.03971422659999996,-0.8037898308,0.8047703472991092,0.04936857279975498,2.8286108620103145,-0.1130194517695308,-0.7971504840343165
467,15.58223333,0.4506595056,0.04272057432,0.4865179669,0.8463613459999999,-0.03585846129999998,-0.8036407716799999,0.8044403763817611,0.04459043584619033,2.5548437806355637,-0.1432009363108216,-0.9045401769698259
468,15.6156,0.4550076541,0.04307368371999999,0.48651998049999995,0.8463640477,-0.03151232639999996,-0.80329036398,0.8039082258431375,0.039208955748974046,2.2465076835314184,-0.16128310368448756,-0.5419230439736804
469,15.64896667,0.459903181,0.04324766356,0.4865192598,0.8463710676999999,-0.026616078799999998,-0.8031234041399999,0.8035643209651046,0.03312858381951455,1.8981280341035724,-0.18222891075014647,-0.6277464027923442
470,15.68233333,0.4651908701,0.04354110923000001,0.48652191850000004,0.8463790961,-0.021331048400000052,-0.80283798687,0.8031213151120554,0.026563305903067557,1.521965318160717,-0.19676161523049976,-0.4355456758438844
471,15.7157,0.4705418071,0.04452292931,0.4865221985,0.8463887079000001,-0.015980391400000016,-0.8018657785900001,0.8020249994751063,0.01992637260602987,1.141697051330611,-0.1989090699502764,-0.06435927588149135
472,15.74906667,0.4764678289,0.04484977221,0.4865217167,0.8464018213,-0.010053887799999994,-0.80155204909,0.8016150996957785,0.012542367785354211,0.7186247392016415,-0.22129882366672407,-0.6710215228684195
473,15.78243333,0.48178061829999996,0.04524713536,0.4865202624,0.8464075592,-0.004739644100000051,-0.80116042384,0.8011744435225596,0.0059159048128923745,0.33895637777986404,-0.19859533355935985,0.6804244148909098
474,15.8158,0.48837091520000003,0.046346081219999995,0.48651969780000004,0.846403309,0.0018512173999999937,-0.8000572277800001,0.8000593695025895,-0.0023138520995356375,-0.1325739597208765,-0.24664603667156895,-1.4400808684897186
475,15.84916667,0.49368140409999994,0.04699923999,0.4865178109,0.8464047367,0.007163593199999929,-0.79940549671,0.7994375930850994,-0.008960910936813454,-0.5134223772720317,-0.19921253266440928,1.4215833946617351
476,15.88253333,0.4994874136,0.04763522818,0.48651653450000004,0.8464099568000001,0.012970879099999943,-0.7987747286200001,0.7988800352910203,-0.016237042469812203,-0.9303140052949136,-0.2180659236794765,-0.5650368066527479
477,15.9159,0.5053897457,0.048552723269999994,0.4865181669,0.8464051759000001,0.018871578799999955,-0.79785245263,0.7980756058507935,-0.023648558831335945,-1.3549626126023802,-0.2221233452880812,-0.12160103506296992
478,15.94926667,0.5102712420000001,0.04940341871,0.4865146755,0.8463998873,0.023756566500000076,-0.7969964685900001,0.7973504533119674,-0.029798795010950816,-1.7073451887029756,-0.1843227442119626,1.132885033961111
479,15.98263333,0.5150193077,0.04973929751,0.4865179364,0.8463948562000001,0.028501371300000022,-0.7966555586900002,0.7971652321555781,-0.03576102656161694,-2.0489558930358847,-0.17868829396367655,0.16886467654496945
480,16.016,0.5195447353,0.05035246349999999,0.486519295,0.8464011912,0.033025440299999986,-0.7960487277,0.7967334915640221,-0.04146292994776404,-2.3756508922534665,-0.17088619829750745,0.23382901758460273
481,16.04936667,0.5239415649,0.05135753262,0.4865233057,0.8464004440999999,0.03741825919999997,-0.79504291148,0.7959229593472935,-0.047029748194622585,-2.694606083114877,-0.1668376930289428,0.1213338121114358
482,16.08273333,0.5267455821,0.05173533893,0.48651613579999997,0.8463956329000001,0.04022944630000003,-0.79466029397,0.7956779443732819,-0.05058152755396597,-2.898108050166933,-0.10644695511458231,1.8099125868265782
483,16.1161,0.5292517646,0.05188780448,0.4865167316,0.8463981268999999,0.04273503300000003,-0.79451032242,0.7956588059447613,-0.053736106907445784,-3.0788521332604333,-0.0945428283217912,0.3567670011059328
484,16.14946667,0.5314093236999999,0.052021463770000005,0.4865164957,0.8463843153,0.04489282799999994,-0.79436285153,0.7956303827134246,-0.05645420788323575,-3.2345878474635894,-0.08146155956797624,0.3920459774324247
485,16.18283333,0.5333498814000001,0.05222557766,0.4865179751,0.8463794035,0.04683190630000006,-0.7941538258399999,0.7955334854951116,-0.058902609136345485,-3.3748709058213193,-0.07337867359542655,0.2422443832421092
486,16.2162,0.5337064970000001,0.05202410994,0.48652744229999995,0.8463854312000001,0.04717905470000011,-0.7943613212600001,0.7957611274222427,-0.05932274955070214,-3.3989431783668334,-0.012591619551985829,1.8217896494748098
487,16.24956667,0.5337656344,0.05193669482,0.4865234173,0.8463783252,0.04724221710000004,-0.79444163038,0.7958450421767771,-0.059395992362276634,-3.4031396823497237,-0.00219508903868733,0.31158429994058917
488,16.28293333,0.533622549,0.051860334800000005,0.4865203387,0.846372262,0.04710221029999995,-0.7945119272000001,0.7959069170940807,-0.059215151109092985,-3.392778241780444,0.005419818860612838,0.22821906355926766
489,16.3163,0.5322296858,0.051569259220000004,0.48651876990000004,0.8463689725,0.04571091589999993,-0.79479971328,0.7961131025566575,-0.05744921114814143,-3.291597335144422,0.0529252682677529,1.4237396002400238
490,16.34966667,0.5302899817,0.051569429019999995,0.48651952600000004,0.8463672545,0.04377045569999993,-0.7947978254800001,0.7960021584015475,-0.055015609153021144,-3.1521622118094133,0.07293511744264751,0.599695719557654
491,16.38303333,0.5282055799,0.051193159270000003,0.48652310530000004,0.84636637,0.04168247460000002,-0.79517321073,0.7962649457005103,-0.052371431320849766,-3.000661981743942,0.0792461047096558,0.18914051532303647
492,16.4164,0.5243647892000001,0.049822846680000005,0.4865200988,0.8463666189,0.03784469040000005,-0.79654377222,0.7974422873499617,-0.04747542386179293,-2.7201414178754155,0.146733475622737,2.0225983268058285
493,16.44976667,0.5209030582999999,0.04956295141,0.4865159796,0.8463702706999999,0.03438707869999996,-0.7968073192899999,0.7975489798474047,-0.04312931577594766,-2.4711277672488,0.13025297657348894,-0.493921001084265
494,16.48313333,0.5169531882,0.049081793080000005,0.4865114987,0.846366493,0.030441689500000035,-0.79728469992,0.7978656460746626,-0.038163167266349975,-2.186588417213669,0.14883564940564498,0.5569233729763423
495,16.5165,0.5119220490999999,0.04776921737,0.4865108775,0.8463663068,0.02541117159999995,-0.7985970894300001,0.7990012758989513,-0.03180903223142422,-1.8225232972562113,0.19043359840600968,1.2466916536881067
496,16.54986667,0.5072403567,0.047126825430000005,0.48650902409999996,0.8463669815000001,0.02073133260000004,-0.7992401560700001,0.7995089838308073,-0.025932987504912325,-1.4858507341969753,0.17610521896587183,-0.4294219183436065
497,16.58323333,0.5021087672,0.046622492,0.48650688729999997,0.8463669826000001,0.015601879900000004,-0.7997444906000001,0.7998966613891244,-0.019506106332931795,-1.117617567610399,0.19261385982237322,0.49476456008788566
498,16.6166,0.49593705549999995,0.04512544288,0.4865012811,0.8463803405,0.00943577439999993,-0.80125489762,0.8013104546919155,-0.011775701190780637,-0.6746979790389084,0.23168045064584739,1.170826780840724
499,16.64996667,0.4906360529,0.04473312201,0.4865023706,0.846372975,0.004133682299999997,-0.80163985299,0.8016505106536053,-0.0051564872270186786,-0.29544495522128744,0.19837802105398458,-0.9980747132350867
500,16.68333333,0.4844231004,0.04426581074,0.4865016286,0.8463722716,-0.0020785282000000405,-0.8021064608599999,0.8021091539390588,0.002591331262102097,0.14847234463875908,0.23220239871539694,1.0137178147712032
501,16.7167,0.47913235159999995,0.04409081711,0.48650085810000004,0.8463699558,-0.007368506500000094,-0.80227913869,0.8023129758798675,0.009184209044463652,0.5262164164136459,0.19758872498699018,-1.0373727353795656
502,16.75006667,0.4726979631,0.04310746929,0.4864976045,0.8463793073999999,-0.013799641400000007,-0.8032718381099999,0.8033903633996281,0.0171776021912552,0.9842041077135977,0.23956220823928998,1.2579464253490218
503,16.78343333,0.467357376,0.04252662289,0.48649647520000006,0.8463757745,-0.019139099200000065,-0.80384915161,0.8040769637679619,0.02380481940461239,1.3639156839554152,0.19861793818610407,-1.2271012457699748
504,16.8168,0.46243499899999996,0.04232869188,0.4864949486,0.8463874873,-0.02405994960000002,-0.80405879542,0.8044186892825254,0.02991419601861025,1.7139571793934179,0.18309818192819222,-0.4651275137109005
505,16.85016667,0.45770309439999995,0.042240641569999994,0.4864990061,0.8463960878,-0.028795911700000065,-0.80415544623,0.8046708558361019,0.03579359337757848,2.0508218341426603,0.17620569745102888,-0.20656794571239642
506,16.88353333,0.453238387,0.04210998048,0.48650211130000004,0.8463863793999999,-0.03326372430000002,-0.8042763989199999,0.8049639751032522,0.04133501563563096,2.368321942028922,0.16607662433257336,-0.3035686855818328
507,16.9169,0.4501562202,0.04211622181,0.486506709,0.8463793747,-0.03635048879999997,-0.80426315289,0.8050842049950816,0.045166518943212865,2.5878509107437804,0.1148302574869462,-1.5358549967865525
508,16.95026667,0.4467177957,0.041966196680000005,0.48650892869999995,0.8463718586,-0.03979113299999998,-0.80440566192,0.8053892246574801,0.049426212438110115,2.8319133700207244,0.1276631289516413,0.3846015039766912
509,16.98363333,0.44395498710000003,0.042100831,0.48650631759999996,0.8463679614,-0.04255133049999993,-0.8042671304000001,0.8053919746118476,0.0528576799533819,3.0285219761820406,0.10284120482157705,-0.7439139587260234
510,17.017,0.44210548,0.04213317484,0.48650427009999997,0.8463518199,-0.044398790099999974,-0.80421864506,0.8054432826863019,0.05515137666601024,3.159941117298676,0.06874215235228383,-1.0219495223614985
511,17.05036667,0.4410912051,0.04226493039,0.4865120627,0.8463660208,-0.04542085760000003,-0.80410109041,0.8053829014224666,0.05642653881163895,3.2330025264380473,0.03821664390329411,-0.9148503116730015
512,17.08373333,0.4408232314,0.04230229062,0.4865139375,0.8463548181,-0.04569070609999998,-0.80405252748,0.8053496803071897,0.0567644762533699,3.252364915588679,0.010127997280247152,-0.841817749305597
513,17.1171,0.44094931,0.042334990419999996,0.4865135511,0.8463571227,-0.045564241100000014,-0.80402213228,0.8053121688283971,0.05660983204120159,3.243504454905309,-0.004634691210369973,-0.4424381723024009
514,17.15046667,0.4413103336,0.04237101385,0.48651321630000005,0.8463550346,-0.04520288270000006,-0.80398402075,0.8052537526927313,0.05616447775090016,3.2179875336829937,-0.013347280094220896,-0.26111652387999934
515,17.18383333,0.44334746189999996,0.042449589419999996,0.4865097133,0.8463561206,-0.04316225140000002,-0.80390653118,0.8050644016597536,0.05363913208166007,3.073295885023896,-0.07568470051363228,-1.8682547315018612
516,17.2172,0.4456370585,0.04249724791,0.4865120703,0.8463557495,-0.04087501179999997,-0.80385850159,0.8048970475583633,0.050804759602659164,2.9108983044091112,-0.08494621965575068,-0.27756797852823006
517,17.25056667,0.44831650659999994,0.04260470416,0.48651522420000004,0.846359262,-0.0381987176000001,-0.80375455784,0.8046617496034334,0.04748961837530773,2.7209547035920543,-0.09935487201303381,-0.4318276998358486
518,17.28393333,0.45168111759999996,0.04284342142,0.48651330530000003,0.8463586015000001,-0.03483218770000007,-0.8035151800800001,0.8042698091554619,0.04332263314048495,2.482204036343379,-0.1248846973243035,-0.7651297825814967
519,17.3173,0.45535659079999996,0.04309578473,0.48651357520000005,0.8463627636,-0.031156984400000087,-0.80326697887,0.8038710076995181,0.03876839721271792,2.2212655387754814,-0.1364905736103452,-0.3478284253730405
520,17.35066667,0.4600441229,0.043268494680000005,0.4865152889,0.8463631011,-0.02647116599999999,-0.80309460642,0.8035307520501591,0.03294952479362054,1.8878687076361218,-0.1743917633703775,-1.1358996795314875
521,17.38403333,0.4651037253,0.04384204465,0.48651686850000003,0.8463765949,-0.02141314320000004,-0.80253455025,0.8028201710511972,0.026675566622976724,1.5283973836166125,-0.18803075197347888,-0.40876097886634327
522,17.4174,0.47005618109999997,0.04456674726,0.4865184892,0.8463862762000001,-0.016462308100000045,-0.8018195289400001,0.8019885065121214,0.02052830465389438,1.1761852172269143,-0.18423360704207034,0.11380053602617805
523,17.45076667,0.4753434969,0.044794979869999994,0.4865239748,0.8463912975,-0.011180477899999985,-0.8015963176299999,0.8016742851832334,0.013946861682553376,0.7990963118630345,-0.19724602339223857,-0.3899824690377681
524,17.48413333,0.4809032437,0.0454338824,0.4865252124,0.8464106383,-0.005621968700000035,-0.8009767559,0.8009964856503129,0.0070187759376709605,0.402146238576523,-0.20763497889458202,-0.3113573699718182
525,17.5175,0.4866231075,0.04616624875,0.4865299398,0.8464125539,9.316770000000751e-05,-0.8002463051500001,0.800246310573468,-0.00011642377975315594,-0.006670591214816481,-0.21384212801050348,-0.1860284264483557
526,17.55086667,0.4925475451,0.04710196289,0.48652693840000005,0.8464150689,0.006020606699999931,-0.7993131060099999,0.7993357799725904,-0.007532083235039476,-0.4315565803090056,-0.22224751391989803,-0.2519096424484008
527,17.58423333,0.4980054891,0.047541156560000006,0.48653070119999997,0.8464169701,0.011474787900000005,-0.79887581354,0.7989582193184741,-0.014362681486837977,-0.8229210316864981,-0.2047132752213969,0.5255017642911166
528,17.6176,0.5033070418,0.04842734174,0.48652846759999996,0.846424295,0.016778574200000007,-0.7979969532600001,0.7981733257660442,-0.02102276488382093,-1.2045157015387737,-0.1996028790701336,0.1531587105115187
529,17.65096667,0.5079551339,0.04938729511,0.4865209311,0.8464169337,0.021434202800000024,-0.7970296385900001,0.797317797268177,-0.026886124235133094,-1.540461446137525,-0.17572503792893493,0.715619543130886
530,17.68433333,0.5126529667999999,0.0497136348,0.4865185188,0.8464010686,0.02613444799999992,-0.7966874338,0.7971159743394269,-0.03279213221419498,-1.8788507771083598,-0.1770032715009982,-0.03830870611751942
531,17.7177,0.5171912807,0.050289291560000005,0.4865194781,0.8463946498999999,0.030671802599999964,-0.79610535834,0.7966959903579238,-0.038508270095271926,-2.206361352808922,-0.17131280649453576,0.17054338974978728
532,17.75106667,0.5216277735,0.051246355630000004,0.4865240175,0.8464036890000001,0.035103755999999986,-0.79515733337,0.795931817744081,-0.044118284502308286,-2.5277915013396925,-0.1681322831147503,0.0953203714900376
533,17.78443333,0.5243904615,0.051717186500000005,0.4865220085,0.8463987890000001,0.037868453000000024,-0.7946816025000001,0.7955833514375357,-0.04761633922385335,-2.7282152733900356,-0.10483682578793345,1.8969671320659427
534,17.8178,0.5270588034,0.0522252831,0.48651950299999996,0.846392629,0.04053930040000003,-0.7941673459,0.7952013632852825,-0.05100202639341222,-2.9222008589573516,-0.10146913580404988,0.10092975966386866
535,17.85116667,0.5306342924,0.056376501940000004,0.4870042614,0.8510139143000001,0.043630031000000014,-0.7946374123600001,0.7958342771753788,-0.054850510123293554,-3.1427027342043177,-0.11533916120131212,-0.41568503531401146
536,17.88453333,0.5315667104999999,0.05676582337,0.48685634240000003,0.8510100398999999,0.0447103680999999,-0.7942442165299999,0.7955016609077512,-0.056233623386234506,-3.221949286759402,-0.041451954224396674,2.2144022499380642
537,17.9179,0.5327946884,0.05646242471,0.4867393579,0.8508279317,0.04605533049999999,-0.7943655069900001,0.7956994735218468,-0.0579126744486729,-3.3181518262240792,-0.05032120563539668,-0.2658117040447891
538,17.95126667,0.5318329354,0.05258650478,0.48656492380000005,0.8493150312000001,0.045268011599999936,-0.79672852642,0.798013494676376,-0.05675633876367382,-3.2518986717732625,0.034655411672759,2.5467515130565017
539,17.98463333,0.5312344577,0.04973897142,0.48620456450000005,0.8444443718000001,0.04502989319999995,-0.79470540038,0.7959801283164923,-0.0566018482350922,-3.2430470165107903,0.004630086696768956,-0.8998600691824729
540,18.018,0.5304721666,0.04987075956999999,0.4862631101,0.8444075933,0.044209056499999955,-0.7945368337300001,0.795765807779094,-0.055583978144232424,-3.1847273562119276,0.03050559408115316,0.7754896543282443
541,18.05136667,0.5291835045000001,0.050689739660000004,0.4863934168,0.8456275504,0.04279008770000009,-0.79493781074,0.7960886348576255,-0.05377632193661519,-3.081156284704836,0.05417550530566165,0.7093878779185592
542,18.08473333,0.5264832123,0.04968444091,0.4864576122,0.8463169712999999,0.04002560009999995,-0.7966325303899999,0.7976374095658624,-0.05020127747095079,-2.876321325250663,0.10714421118759103,1.5874740199328163
543,18.1181,0.5231232707,0.047853046940000005,0.48637136560000005,0.8454416311,0.036751905099999926,-0.79758858416,0.7984348765621607,-0.04604620441187602,-2.6382531753971667,0.12452765166781198,0.5209821801282901
544,18.15146667,0.5199592321000001,0.04696627791,0.48636532270000005,0.8454858490999999,0.03359390940000001,-0.7985195711899999,0.799225910692488,-0.0420454454576903,-2.4090265724731523,0.11990285378149369,-0.13860531741159252
545,18.18483333,0.516942432,0.047117466610000006,0.4861295375,0.8453061695999999,0.03081289450000002,-0.7981887029899999,0.7987832246913591,-0.03858436224038708,-2.2107211115781173,0.1037287884763821,-0.4847373187820489
546,18.2182,0.5120773961,0.044849898480000004,0.48640290630000005,0.8462988248000001,0.025674489799999978,-0.8014489263200001,0.8018600631818318,-0.032024139743592056,-1.834848049844987,0.19661004519765163,2.7836537695032484
547,18.25156667,0.5071887611,0.04222846456999999,0.4860207626,0.8441249406,0.021167998500000007,-0.80189647603,0.8021758176546014,-0.02639129164274695,-1.5121096270282814,0.16881660953416067,-0.8329700165911489
548,18.28493333,0.5019621327,0.04064798616,0.4856239537,0.8429959129000001,0.016338179000000008,-0.8023479267400001,0.8025142563450276,-0.020360146524653604,-1.166550466130602,0.18075363605745812,0.3577531141353872
549,18.3183,0.49653821859999997,0.04041270874,0.4857574046,0.8434603748999999,0.010780813999999972,-0.8030476661599999,0.8031200284363013,-0.013424067908802993,-0.7691424350714203,0.20787446322485037,0.8128119218187692
