,t,f,e,s
2015,20.15,21017.32365327126,0.008834643555,1148981128.4264154
2018,20.18,21072.573454807138,0.008859057617,1152001540.556965
2017,20.17,21054.654601216742,0.008880419922,1151021947.4861224
2020,20.2,21068.093741409542,0.008889575194999999,1151756642.2892547
2019,20.19,21053.161364900283,0.008892626953,1150940314.8112779
2021,20.21,21096.46526255982,0.008920092773,1153307664.81354
2024,20.24,21083.02612236702,0.008920092773,1152572970.010408
2022,20.22,21102.438216722097,0.008932299805,1153634195.9992719
2023,20.23,21096.46526255982,0.008935351562,1153307664.81354
2025,20.25,21129.3164971077,0.008956713867000001,1155103585.605536
2026,20.26,21127.82326079124,0.008956713867000001,1155021952.9306915
2027,20.27,21139.769164667578,0.008984179687,1155675015.0589788
2029,20.29,21165.15420873672,0.00900859375,1157062771.9903984
2030,20.3,21142.7556373005,0.00900859375,1155838280.4086683
2031,20.31,21196.51220251992,0.009017749023,1158777059.8643734
2028,20.28,21177.10011261306,0.009029956055,1157715834.118686
2034,20.34,21212.937819793864,0.009029956055,1159675020.2603717
2032,20.32,21203.97839299866,0.00903605957,1159185223.72495
2033,20.33,21217.41753319146,0.009045214844,1159919918.5280821
2035,20.35,21224.8837236702,0.009075732421999999,1160328082.3886588
2037,20.37,21245.78905434174,0.009081835937,1161470941.0523677
2036,20.36,21239.81610462768,0.009094042969,1161144410.1098123
2039,20.39,21263.70790793214,0.009127612305000001,1162450534.1232107
2038,20.38,21260.72143529922,0.009139819336,1162287268.7735212
2040,20.4,21290.58619276596,0.009164233398,1163919923.9726515
2043,20.43,21293.572669847097,0.009164233398,1164083189.5655172
2041,20.41,21299.54561956116,0.009167285156,1164409720.5080726
2042,20.42,21302.532096642302,0.00917644043,1164572986.1009388
2048,20.48,21344.342757985378,0.009213061523,1166858703.4283562
2045,20.45,21350.31570769944,0.009213061523,1167185234.3709118
2044,20.44,21321.94419099738,0.009219165038999999,1165634212.0898027
2047,20.47,21338.3698038231,0.009234423828,1166532172.2426245
2046,20.46,21353.302184780583,0.009234423828,1167348499.963778
2049,20.49,21392.12636904252,0.009258837890999998,1169470951.6983294
2050,20.5,21366.74132497338,0.009295458984,1168083194.7669098
2057,20.57,21496.653026848442,0.009304614257999999,1175185245.2600503
2051,20.51,21410.045227081137,0.009307666015999999,1170450545.0123487
2052,20.52,21416.018176795198,0.009313769531,1170777075.954904
2054,20.54,21435.430271150282,0.009344287109000001,1171838301.9437685
2053,20.53,21438.41674823142,0.009350390625,1172001567.5366342
2060,20.6,21529.5042569481,0.009359545898000001,1176981165.8088698
2055,20.55,21465.29502861702,0.009362597656,1173470957.1428986
2056,20.56,21480.2274095745,0.009374804686999999,1174287284.864052
2058,20.58,21495.15978608376,0.009411425781,1175103612.3420289
2059,20.59,21508.598926276558,0.009411425781,1175838307.145161
2061,20.61,21499.639499481364,0.009441943359000001,1175348510.6097398
2063,20.63,21529.5042569481,0.00946940918,1176981165.8088698
2064,20.64,21532.49073402924,0.009475512694999999,1177144431.4017358
2062,20.62,21541.45016082444,0.009487719727,1177634227.9371572
2065,20.65,21562.355491495982,0.009512133789,1178777086.600866
2066,20.66,21575.794636137,0.009521289062,1179511781.6471748
2068,20.68,21586.247299248662,0.009521289062,1180083210.857441
2067,20.67,21584.7540629322,0.009533496094,1180001578.182596
2069,20.69,21617.60529748008,0.009576220703,1181797498.9745924
2070,20.7,21598.193203125,0.009585375977,1180736272.9857283
2072,20.72,21663.89567222076,0.009603686523000001,1184328114.5697205
2071,20.71,21632.53767398934,0.009609790039,1182613826.4525692
2073,20.73,21666.8821493019,0.009625048828,1184491380.1625867
2074,20.74,21693.7604296875,0.009637255859,1185960769.7688508
2075,20.75,21689.280716289904,0.009646411133,1185715871.5011404
2076,20.76,21671.3618626995,0.009646411133,1184736278.4302974
2077,20.77,21692.26719337104,0.009676928711,1185879137.0940063
2078,20.78,21728.10490055184,0.009707446288999999,1187838323.2356918
2083,20.83,21765.43584849732,0.009707446288999999,1189879142.2953987
2079,20.79,21717.65223744018,0.009734912109,1187266894.0254257
2080,20.8,21726.61166423538,0.009737963867,1187756690.5608473
2082,20.82,21753.489944620982,0.00976237793,1189226080.1671114
2081,20.81,21740.050804428178,0.009768481445,1188491385.363979
2084,20.84,21798.287083045198,0.009795947265999999,1191675063.087395
2085,20.85,21804.26003720748,0.009811206055,1192001594.273127
2086,20.86,21781.86146577126,0.009823413086,1190777102.691397
2087,20.87,21826.65860419548,0.009853930664,1193226085.6116805
2088,20.88,21810.23298692154,0.009853930664,1192328125.2156823
2089,20.89,21829.645081276623,0.009878344726999999,1193389351.2045467
2090,20.9,21855.03012534576,0.009890551758,1194777108.135966
2091,20.91,21863.98955214096,0.009924121094,1195266904.6713874
2093,20.93,21859.50983874336,0.009927172852,1195022006.4036767
2092,20.92,21875.9354560173,0.009939379883,1195919966.799675
2095,20.95,21923.719067074442,0.009982104492,1198532215.069648
2096,20.96,21920.732594441517,0.009982104492,1198368949.7199583
2099,20.99,21935.66497095078,0.010021777344,1199185277.1979353
2097,20.97,21935.66497095078,0.010027880859,1199185277.1979353
2098,20.98,21943.13116142952,0.010027880859,1199593441.058512
2094,20.94,21905.80021348404,0.010040087890999999,1197552621.998805
2100,21.0,21955.07706530586,0.010052294921999999,1200246503.1867995
2101,21.01,21956.57030162232,0.010073657227,1200328135.861644
2102,21.02,21984.9418227726,0.010088916016,1201879158.3859296
2103,21.03,21998.380962965402,0.010101123047,1202613853.1890619
2104,21.04,22014.80658023934,0.010113330078,1203511813.58506
2106,21.06,21983.44858645614,0.010159106445,1201797525.7110848
2107,21.07,22032.725438277957,0.010162158203000001,1204491406.899079
2105,21.05,22046.164578470758,0.010165209961,1205226101.7022114
2111,21.11,22070.05638622344,0.010217089844,1206532225.9587862
2109,21.09,22004.35391712768,0.010223193359,1202940384.3747938
2108,21.08,22026.75248411568,0.010235400390999998,1204164875.7133474
2110,21.1,22086.48200349738,0.010241503906,1207430186.3547845
2112,21.12,22086.48200349738,0.010262866211000001,1207430186.3547845
2113,21.13,22096.93466660904,0.010265917969,1208001615.5650504
2114,21.14,22131.27913747338,0.01030559082,1209879169.0318913
2115,21.15,22137.252091635663,0.010320849609000001,1210205700.2176235
2116,21.16,22111.867047566517,0.010330004883,1208817943.2862036
2117,21.17,22143.225041349717,0.010336108398000001,1210532231.1601787
2118,21.18,22168.610085418863,0.010357470703,1211919988.0915985
2119,21.19,22134.26561455452,0.010357470703,1210042434.6247573
2120,21.2,22173.08979881646,0.010384936523,1212164886.3593092
2121,21.21,22213.40722384308,0.010406298828000001,1214368971.011882
2123,21.23,22207.434274129017,0.010427661133,1214042440.0693264
2124,21.24,22193.995129487997,0.010452075194999999,1213307745.0230176
2125,21.25,22226.84636403588,0.010467333984,1215103665.8150141
2122,21.22,22210.42074676194,0.010470385742,1214205705.4190161
2126,21.26,22267.1637890625,0.010497851562,1217307750.467587
2128,21.28,22273.136738776557,0.010503955078000001,1217634281.4101422
2127,21.27,22267.1637890625,0.010510058594,1217307750.467587
2129,21.29,22292.54883313164,0.010549731445,1218695507.3990066
2131,21.31,22303.001500691516,0.010561938477,1219266936.8524492
2130,21.3,22304.494737007983,0.010583300781,1219348569.5272942
2132,21.32,22305.98797332444,0.010607714844,1219430202.202139
2133,21.33,22328.386544760662,0.010619921875,1220654693.783869
2135,21.35,22364.22425194146,0.010662646484000001,1222613879.9255545
2134,21.34,22368.703965339057,0.010677905273,1222858778.193265
2136,21.36,22373.18368318488,0.010693164062,1223103676.7041526
2137,21.37,22377.66339658248,0.010702319336,1223348574.9718633
2138,21.38,22429.92672103722,0.010726733398,1226205721.509547
2139,21.39,22391.10253677528,0.010741992187,1224083269.7749953
2140,21.4,22406.034913284544,0.010763354492,1224899597.2529724
2141,21.41,22400.061963570482,0.01079387207,1224573066.310417
2143,21.43,22440.3793885971,0.01079387207,1226777150.9629896
2142,21.42,22423.953771323162,0.010796923828,1225879190.5669916
2145,21.45,22485.1765225731,0.010818286133,1229226133.6400967
2144,21.44,22458.2982421875,0.010851855469,1227756744.0338323
2146,21.46,22447.84557462762,0.010857958984,1227185314.5803897
2148,21.48,22486.66976333778,0.010915942383,1229307766.558118
2149,21.49,22504.58861692818,0.01093425293,1230287359.6289608
2147,21.47,22486.66976333778,0.010943408203,1229307766.558118
2150,21.5,22538.93308779252,0.010949511719,1232164913.0958018
2151,21.51,22522.50747051858,0.010958666992,1231266952.6998036
2153,21.53,22574.770799421538,0.010973925781,1234124099.4806638
2152,21.52,22538.93308779252,0.01098918457,1232164913.0958018
2154,21.54,22577.75727650268,0.011047167969,1234287365.07353
2155,21.55,22573.27756310508,0.011068530273000001,1234042466.8058193
2156,21.56,22595.67613009308,0.011074633789,1235266958.144373
2157,21.57,22592.68965301194,0.011102099609,1235103692.5515068
2158,21.58,22613.594983683484,0.011153979492000001,1236246551.215216
2159,21.59,22624.04765124336,0.011153979492000001,1236817980.6686583
2160,21.6,22633.007078038558,0.011160083008,1237307777.2040796
2161,21.61,22631.5138417221,0.011178393555,1237226144.529235
2162,21.62,22652.41917239364,0.011202807617,1238369003.1929438
2164,21.64,22641.966504833763,0.011224169922,1237797573.7395012
2163,21.63,22655.405645026556,0.011236376953000001,1238532268.542633
2165,21.65,22679.297452779243,0.011266894531,1239838392.7992082
2166,21.66,22679.297452779243,0.011272998046999999,1239838392.7992082
2167,21.67,22694.22983373672,0.011306567383,1240654720.5203614
2169,21.69,22697.21630636964,0.011309619141,1240817985.870051
2168,21.68,22697.21630636964,0.011327929686999999,1240817985.870051
2170,21.7,22731.5607816822,0.01135234375,1242695539.5800683
2173,21.73,22749.479635272597,0.011385913086,1243675132.650911
2172,21.72,22786.81058321808,0.011407275391,1245715951.7106183
2171,21.71,22747.986398956138,0.011431689453,1243593499.9760664
2174,21.74,22764.41201623008,0.011440844727,1244491460.3720646
2175,21.75,22786.81058321808,0.011456103515999998,1245715951.7106183
2177,21.77,22810.702390970757,0.011465258789,1247022075.967193
2176,21.76,22794.27677369682,0.011492724609,1246124115.571195
2178,21.78,22810.702390970757,0.011538500977,1247022075.967193
2179,21.79,22833.100957958763,0.011541552734000001,1248246567.3057466
2180,21.8,22851.01981599738,0.011544604492,1249226160.619766
2181,21.81,22858.4860020279,0.011590380859,1249634324.2371662
2182,21.82,22855.499529394983,0.011608691406,1249471058.8874767
2183,21.83,22882.37780978058,0.01161784668,1250940448.4937408
2184,21.84,22898.80342705452,0.011663623046999999,1251838408.889739
2185,21.85,22916.72228064492,0.011672778319999999,1252818001.9605818
2187,21.87,22939.120852081138,0.011703295898,1254042493.5423117
2186,21.86,22915.229044328462,0.011727709961000001,1252736369.2857373
2188,21.88,22960.02618275268,0.011773486328,1255185352.2060208
2189,21.89,22961.51941906914,0.011791796875,1255266984.8808653
2190,21.9,22963.0126553856,0.011804003906,1255348617.55571
2191,21.91,22961.51941906914,0.011846728515999999,1255266984.8808653
2194,21.94,23009.303034574503,0.011846728515999999,1257879233.3940153
2193,21.93,22983.91798605714,0.011852832031,1256491476.2194188
2192,21.92,22973.46532294548,0.011855883789,1255920047.009153
2195,21.95,23021.24893400262,0.011907763671999999,1258532295.279126
2196,21.96,23016.76922060502,0.011941333008,1258287397.0114152
2197,21.97,23027.221888164902,0.011962695312,1258858826.464858
2198,21.98,23079.48521261964,0.012002368163999999,1261715973.0025415
2199,21.99,23070.52578582444,0.01200847168,1261226176.4671202
2200,22.0,23076.49873998672,0.012032885742,1261552707.6528523
2201,22.01,23085.45816678192,0.012069506836,1262042504.1882734
2202,22.02,23098.89730697472,0.012115283203000001,1262777198.9914057
2204,22.04,23127.268828125,0.012139697266,1264328221.5156913
2203,22.03,23127.268828125,0.012145800781,1264328221.5156913
2205,22.05,23170.572725784543,0.012151904296999999,1266695571.5179539
2206,22.06,23130.255305206138,0.012191577148,1264491487.1085572
2207,22.07,23139.21473200134,0.012219042969,1264981283.6439786
2208,22.08,23151.16063587768,0.012234301757999999,1265634345.7722661
2209,22.09,23152.65387219414,0.012261767578,1265715978.447111
2210,22.1,23176.54567994682,0.012289233398000001,1267022102.7036855
2211,22.11,23176.54567994682,0.012301440430000001,1267022102.7036855
2212,22.12,23206.41043741356,0.012347216796999998,1268654757.9028158
2213,22.13,23219.849577606365,0.012365527344,1269389452.705948
2214,22.14,23234.78195856384,0.012405200194999999,1270205780.4271014
2215,22.15,23227.315768085096,0.012411303711,1269797616.5665245
2216,22.16,23248.22109875664,0.012438769531,1270940475.2302334
2217,22.17,23272.112906509323,0.012466235352,1272246599.4868085
2218,22.18,23267.63319311172,0.012472338867,1272001701.2190976
2219,22.19,23281.07233330452,0.012508959961,1272736396.0222297
2220,22.2,23287.045283018582,0.012521166992,1273062926.9647853
2221,22.21,23304.9641410572,0.012557788086,1274042520.2788045
2223,22.23,23348.268038716742,0.012627978516,1276409870.281067
2222,22.22,23333.335662207483,0.012631030273,1275593542.80309
2224,22.24,23287.045283018582,0.012637133788999999,1273062926.9647853
2225,22.25,23363.20041967422,0.012676806640999998,1277226198.0022204
2228,22.28,23367.680133071823,0.01271953125,1277471096.269931
2227,22.27,23361.707178909543,0.012722583007999999,1277144565.0841992
2226,22.26,23348.268038716742,0.012753100586,1276409870.281067
2230,22.3,23367.680133071823,0.012789721680000001,1277471096.269931
2231,22.31,23405.011081017303,0.012835498046999998,1279511915.329638
2229,22.29,23391.571940824502,0.012838549805,1278777220.526506
2232,22.32,23442.342028962783,0.012859912109000001,1281552734.389345
2233,22.33,23449.80821944152,0.012905688477,1281960898.2499216
2234,22.34,23434.87583848404,0.012923999023,1281144570.5287683
2235,22.35,23476.68649982712,0.012939257812,1283430287.8561857
2236,22.36,23464.74059595078,0.012960620117,1282777225.7278986
2237,22.37,23494.60535341752,0.013006396484000001,1284409880.9270287
2238,22.38,23497.59183049866,0.013030810547,1284573146.5198946
2239,22.39,23512.524211456137,0.013049121094,1285389474.2410479
2240,22.4,23518.4971611702,0.013073535156,1285716005.1836033
2241,22.41,23522.9768745678,0.013119311523,1285960903.4513142
2242,22.42,23533.42954212768,0.013122363281,1286532332.9047568
2243,22.43,23564.787535910877,0.013171191406,1288246620.7787316
2244,22.44,23566.28077667556,0.013198657227,1288328253.6967533
2245,22.45,23551.348395718083,0.013223071288999999,1287511925.9755998
2246,22.46,23566.28077667556,0.013253588867,1288328253.6967533
2247,22.47,23600.6252475399,0.013278002930000001,1290205807.163594
2250,22.5,23630.49000500664,0.013308520508,1291838462.3627243
2248,22.48,23593.15905706116,0.013320727539,1289797643.3030174
2249,22.49,23600.6252475399,0.013329882812,1290205807.163594
2251,22.51,23645.42238596412,0.013403125,1292654790.0838778
2252,22.52,23652.88857199464,0.013451953125,1293062953.7012777
2253,22.53,23679.76685682846,0.013464160156,1294532343.5507185
2254,22.54,23702.16542381646,0.013494677734000001,1295756834.889272
2255,22.55,23670.80743003326,0.013537402344,1294042547.0152972
2256,22.56,23672.300666349718,0.013561816406,1294124179.6901417
2257,22.57,23685.73980654252,0.013580126953000001,1294858874.493274
2258,22.58,23721.57751817154,0.013625903319999999,1296818060.8781362
2259,22.59,23717.09780477394,0.013632006836000002,1296573162.6104255
2260,22.6,23723.070754488,0.01369609375,1296899693.552981
2262,22.62,23772.34760630982,0.01369609375,1299593574.7409754
2261,22.61,23736.509899129018,0.013708300781,1297634388.5992894
2263,22.63,23761.89494319816,0.013784594727,1299022145.5307093
2264,22.64,23781.30703310502,0.013833422852000002,1300083371.2763965
2265,22.65,23797.73265037896,0.013842578125,1300981331.6723948
2266,22.66,23791.7597006649,0.01389140625,1300654800.7298396
2267,22.67,23812.66503133644,0.013903613281,1301797659.3935483
2268,22.68,23839.543311722042,0.013937182616999999,1303267048.9998126
2269,22.69,23820.13122181518,0.013986010741999998,1302205823.2541249
2270,22.7,23879.86073674866,0.014010424805000001,1305471133.6523852
2271,22.71,23866.42159655586,0.014043994140999999,1304736438.8492534
2272,22.72,23866.42159655586,0.014056201171999998,1304736438.8492534
2273,22.73,23861.94188315826,0.014117236328,1304491540.5815425
2274,22.74,23864.9283602394,0.014132495116999998,1304654806.1744084
2275,22.75,23909.725494215403,0.014181323241999999,1307103788.8515158
2276,22.76,23918.6849210106,0.014220996094,1307593585.3869371
2277,22.77,23921.67139809174,0.014227099609000001,1307756850.979803
2278,22.78,23956.01586895608,0.014285083008000002,1309634404.446644
2279,22.79,23954.522632639622,0.014340014647999999,1309552771.7717993
2280,22.8,23982.894153789905,0.014370532227000002,1311103794.2960851
2281,22.81,23963.48205943482,0.014382739258000002,1310042568.3072207
2282,22.82,23959.002346037218,0.014455981445,1309797670.0395098
2284,22.84,24000.8130073803,0.014507861328,1312083387.3669276
2283,22.83,24006.78596154258,0.014517016602,1312409918.5526597
2285,22.85,24015.745388337782,0.01454753418,1312899715.0880811
2287,22.87,24017.23862465424,0.014593310546999999,1312981347.7629259
2286,22.86,24008.27919785904,0.014599414062,1312491551.2275043
2288,22.88,24056.0628133644,0.014651293945,1315103799.740654
2289,22.89,24065.0222401596,0.014684863281,1315593596.2760754
2290,22.9,24082.94109375,0.014727587891,1316573189.346918
2292,22.92,24091.900520545198,0.014782519531,1317062985.8823395
2291,22.91,24070.99518987366,0.014822192383000001,1315920127.2186308
2293,22.93,24118.778805379017,0.014837451171999999,1318532375.7317803
2294,22.94,24099.36671102394,0.014861865234,1317471149.7429163
2295,22.95,24132.21794557182,0.014919848633,1319267070.5349126
2296,22.96,24087.4208071476,0.014947314453,1316818087.6146288
2297,22.97,24132.21794557182,0.014980883788999998,1319267070.5349126
2299,22.99,24166.56241643616,0.015044970703000001,1321144624.0017536
2298,22.98,24178.5083203125,0.015048022461000002,1321797686.130041
0,23.0,24190.45422418884,0.015093798830000001,1322450748.2583284
1,23.01,24187.467747107698,0.01510905762,1322287482.6654623
2,23.02,24220.318981655582,0.01519450684,1324083403.4574587
3,23.03,24242.71754864358,0.015267749019999999,1325307894.7960122
4,23.04,24229.27840845078,0.015270800780000001,1324573199.9928799
5,23.05,24241.224312327122,0.015319628909999999,1325226262.1211674
6,23.06,24212.85279117684,0.01534404297,1323675239.5968819
7,23.07,24256.1566932846,0.015417285159999999,1326042589.8423207
8,23.08,24271.089069793863,0.015444750980000001,1326858917.3202977
9,23.09,24280.048496589057,0.015505786130000001,1327348713.8557189
10,23.1,24311.40649482048,0.0155515625,1329063001.9728706
11,23.11,24289.00792783248,0.01555766602,1327838510.634317
12,23.12,24314.392971901623,0.01559733887,1329226267.5657368
13,23.13,24327.83211209442,0.015646166989999998,1329960962.3688686
14,23.14,24354.710392480018,0.015740771480000002,1331430351.9751327
15,23.15,24327.83211209442,0.01574382324,1329960962.3688686
16,23.16,24348.73744276596,0.01578044434,1331103821.0325775
17,23.17,24372.62925051864,0.01585979004,1332409945.2891521
18,23.18,24398.01429458778,0.01587810059,1333797702.2205718
19,23.19,24401.000771668918,0.01593303223,1333960967.8134377
20,23.2,24402.49400798538,0.01598491211,1334042600.4882824
22,23.22,24408.466957699442,0.01602763672,1334369131.430838
21,23.21,24408.466957699442,0.01605510254,1334369131.430838
23,23.23,24424.89257497338,0.01611308594,1335267091.8268359
24,23.24,24447.2911464096,0.016149707030000002,1336491583.408566
25,23.25,24484.62209435508,0.016204638669999997,1338532402.4682732
26,23.26,24475.66266755988,0.01625651856,1338042605.9328518
27,23.27,24499.55447086434,0.01630839844,1339348729.94625
29,23.29,24499.55447086434,0.01634196777,1339348729.94625
28,23.28,24492.0882803856,0.01634501953,1338940566.085673
30,23.3,24515.98008813828,0.016473193360000003,1340246690.342248
31,23.31,24508.51389765954,0.01651591797,1339838526.4816713
32,23.32,24535.39218249336,0.01655864258,1341307916.3311121
33,23.33,24572.72313043884,0.016604418949999998,1343348735.390819
34,23.34,24553.31103608376,0.01665324707,1342287509.401955
35,23.35,24569.7366533577,0.01671733398,1343185469.7979531
36,23.36,24587.6555069481,0.0167814209,1344165062.8687959
37,23.37,24608.56083761964,0.01681804199,1345307921.5325048
38,23.38,24624.98645489358,0.01690349121,1346205881.9285028
39,23.39,24605.574364986718,0.016927905269999998,1345144656.182815
40,23.4,24627.97293197472,0.01697062988,1346369147.5213687
41,23.41,24635.439122453463,0.01703776856,1346777311.3819456
42,23.42,24644.39854924866,0.01710490723,1347267107.917367
43,23.43,24671.27683408248,0.017126269530000002,1348736497.7668078
44,23.44,24672.770070398943,0.017199511719999998,1348818130.4416525
45,23.45,24681.72949719414,0.01724223633,1349307926.977074
46,23.46,24684.71597427528,0.01731242676,1349471192.5699399
47,23.47,24701.141591549218,0.01734599609,1350369152.9659379
49,23.49,24701.141591549218,0.01743449707,1350369152.9659379
48,23.48,24750.41844337104,0.01745585938,1353063034.1539323
50,23.5,24720.55368145608,0.01751079102,1351430378.7116256
51,23.51,24757.884629401557,0.0175840332,1353471197.7713323
52,23.52,24772.81701035904,0.01763591309,1354287525.4924858
53,23.53,24795.215577347044,0.017703051759999998,1355512016.8310397
54,23.54,24781.776437154243,0.0177579834,1354777322.0279074
55,23.55,24787.749391316516,0.01781901856,1355103853.213639
56,23.56,24796.70881811172,0.017877001950000002,1355593649.7490606
57,23.57,24807.16148122338,0.01792888184,1356165078.9593267
58,23.58,24831.053288976058,0.01799602051,1357471203.2159014
59,23.59,24801.18853150932,0.01804790039,1355838548.0167713
60,23.6,24854.945096728738,0.01812114258,1358777327.4724762
61,23.61,24851.958619647598,0.018185229490000003,1358614061.8796103
62,23.62,24869.877473238,0.01825541992,1359593654.9504533
63,23.63,24890.782803909544,0.01831035156,1360736513.6141622
64,23.64,24883.316617879016,0.018380541990000002,1360328349.9967618
65,23.65,24905.71518486702,0.01842937012,1361552841.3353155
66,23.66,24916.1678524269,0.01847209473,1362124270.7887583
67,23.67,24943.046132812502,0.01858500977,1363593660.3950226
68,23.68,24950.512323291237,0.018621630860000002,1364001824.255599
69,23.69,24920.6475658245,0.01864299316,1362369169.056469
70,23.7,24969.9244131981,0.01877421875,1365063050.0012865
71,23.71,24962.45822716758,0.01884135742,1364654886.3838866
72,23.72,24954.99203668884,0.01892375488,1364246722.5233097
73,23.73,25002.775647745984,0.01899394531,1366858970.7932832
74,23.74,24993.816220950783,0.01904277344,1366369174.2578616
75,23.75,25020.6945057846,0.01912822266,1367838564.1073022
76,23.76,25014.72155162232,0.01916484375,1367512032.9215703
77,23.77,25035.626882293862,0.01927165527,1368654891.5852792
78,23.78,25077.43754363694,0.01933879395,1370940608.9126968
79,23.79,25047.5727861702,0.01942119141,1369307953.7135665
80,23.8,25084.90373411568,0.019494433590000002,1371348772.7732735
81,23.81,25075.944307320482,0.01957683106,1370858976.237852
82,23.82,25080.42402071808,0.01961650391,1371103874.5055628
83,23.83,25081.917257034544,0.0197324707,1371185507.1804078
84,23.84,25125.2211591423,0.01980876465,1373552857.4258463
85,23.85,25114.76849158242,0.01991557617,1372981427.9724038
86,23.86,25122.23468206116,0.01995524902,1373389591.8329804
87,23.87,25140.153535651556,0.02007426758,1374369184.903823
88,23.88,25153.59268029258,0.020098681639999998,1375103879.950132
89,23.89,25178.97772436172,0.02021464844,1376491636.8815515
90,23.9,25193.910100870984,0.02029399414,1377307964.3595285
91,23.91,25184.950674075782,0.02037028809,1376818167.824107
92,23.92,25196.89657795212,0.02046489258,1377471229.9523942
93,23.93,25229.7478125,0.02059916992,1379267150.7443905
94,23.94,25243.186952692802,0.02067241211,1380001845.5475228
95,23.95,25241.69371637634,0.0207456543,1379920212.8726778
96,23.96,25223.774862785944,0.020818896479999998,1378940619.8018353
97,23.97,25264.092283364338,0.02090739746,1381144704.2112312
98,23.98,25258.119333650284,0.02098063965,1380818173.2686763
99,23.99,25276.03818724068,0.02103862305,1381797766.3395188
100,24.0,25302.916472074503,0.02119731445,1383267156.1889598
101,24.01,25276.03818724068,0.02126750488,1381797766.3395188
102,24.02,25296.94351791222,0.02135905762,1382940625.0032277
103,24.03,25347.7136060505,0.021471972659999998,1385716138.8660667
104,24.04,25358.16627361038,0.02157878418,1386287568.3195093
105,24.05,25349.20684681518,0.02168254395,1385797771.7840881
106,24.06,25347.7136060505,0.02177714844,1385716138.8660667
107,24.07,25350.70008313164,0.02189921875,1385879404.4589326
108,24.08,25389.524267393583,0.021963305659999998,1388001856.1934845
109,24.09,25379.07160428192,0.02205791016,1387430426.9832182
110,24.1,25394.0039852394,0.022176928710000002,1388246754.7043717
111,24.11,25417.89578854386,0.022292895509999997,1389552878.7177699
112,24.12,25435.814646582483,0.02244243164,1390532472.0317895
113,24.13,25435.814646582483,0.022509570309999997,1390532472.0317895
114,24.14,25443.280832613,0.02263469238,1390940635.6491895
115,24.15,25452.24026385642,0.022750659180000004,1391430432.4277873
116,24.16,25479.11854424202,0.02291850586,1392899822.0340517
117,24.17,25477.62530792556,0.0229734375,1392818189.359207
118,24.18,25489.5712118019,0.02311992188,1393471251.4874942
119,24.19,25492.55768443482,0.02320842285,1393634516.8371837
120,24.2,25514.95625587104,0.02337016602,1394859008.4189138
121,24.21,25520.929205585096,0.02348308106,1395185539.361469
122,24.22,25520.929205585096,0.02358989258,1395185539.361469
123,24.23,25540.34129994018,0.02371196289,1396246765.3503335
124,24.24,25534.3683457779,0.02385539551,1395920234.1646013
125,24.25,25585.1384383644,0.02396525879,1398695748.270617
126,24.26,25567.219580325782,0.024111743159999997,1397716154.9565978
127,24.27,25595.59110147606,0.02425822754,1399267177.4808831
128,24.28,25592.60462439492,0.024386401369999998,1399103911.8880172
129,24.29,25601.56405119012,0.0245359375,1399593708.4234385
130,24.3,25609.030241668865,0.024667163090000003,1400001872.2840154
131,24.31,25637.40176281914,0.02479228516,1401552894.8083007
132,24.32,25647.85443037902,0.02495402832,1402124324.2617433
133,24.33,25619.48290922874,0.02509135742,1400573301.737458
134,24.34,25652.33414377662,0.025262255860000003,1402369222.5294542
135,24.35,25659.800329807138,0.025393481449999998,1402777386.1468542
136,24.36,25665.773283969418,0.02554606934,1403103917.3325863
137,24.37,25694.1448051197,0.025689501950000002,1404654939.8568718
138,24.38,25701.610995598443,0.025851245119999998,1405063103.7174487
139,24.39,25721.0230855053,0.026070971680000003,1406124329.4631362
140,24.4,25729.9825123005,0.026183886719999997,1406614125.9985573
141,24.41,25752.38108373672,0.02637614746,1407838617.5802877
142,24.42,25744.91489325798,0.02653789063,1407430453.7197108
143,24.43,25774.77965072472,0.02673625488,1409063108.9188411
144,24.44,25759.84727421546,0.026904101560000004,1408246781.4408643
145,24.45,25777.76612780586,0.027090258789999995,1409226374.511707
146,24.46,25764.32698761306,0.02731303711,1408491679.708575
147,24.47,25789.7120316822,0.027499194339999998,1409879436.6399946
148,24.48,25804.64440819146,0.027673144530000002,1410695764.1179714
149,24.49,25801.65793555854,0.027871508789999996,1410532498.768282
150,24.5,25821.0700254654,0.02806987305,1411593724.5139694
151,24.51,25843.46859690162,0.028283496089999995,1412818216.0956995
152,24.52,25810.61736235374,0.02848186035,1411022295.3037033
153,24.53,25865.867163889623,0.02868937988,1414042707.4342532
154,24.54,25849.44154661568,0.028921313480000002,1413144747.038255
155,24.55,25888.26573087762,0.02915324707,1415267198.7728066
156,24.56,25858.400973410877,0.02936687012,1413634543.573676
157,24.57,25903.198111835096,0.02960490723,1416083526.49396
158,24.58,25882.29278116356,0.02979106445,1414940667.8302512
159,24.59,25907.6778252327,0.03009929199,1416328424.7616706
160,24.6,25934.556110066518,0.030361743160000003,1417797814.6111114
161,24.61,25931.569632985378,0.03059672852,1417634549.0182455
162,24.62,25925.5966788231,0.030871386719999998,1417308017.8325136
163,24.63,25976.366771409597,0.03113383789,1420083531.938529
164,24.64,25965.91410384972,0.03144206543,1419512102.4850864
165,24.65,25982.33972112366,0.03174418945,1420410062.8810844
166,24.66,25982.33972112366,0.0320157959,1420410062.8810844
